   5.0000000745058060E-002   5.1335893503146215     
  0.55000000074505806        1.9681606852800777     
   1.0500000007450581        1.7207292065307229     
   1.5500000007450581        1.6349471436977601     
   2.0500000007450581        1.5567141906740909     
   2.5500000007450581        1.4898986573619932     
   3.0500000007450581        1.6093056693455183     
   3.5500000007450581        1.6060684894272963     
   4.0500000007450581        1.5693868653539520     
   4.5500000007450581        1.6936899172137927     
   5.0500000007450581        1.6954083321703819     
   5.5500000007450581        1.7812783100011238     
   6.0500000007450581        1.8328875436973648     
   6.5500000007450581        1.7189549165755451     
   7.0500000007450581        1.8759729626089356     
   7.5500000007450581        1.9938301246316132     
   8.0500000007450581        1.9776281600409094     
   8.5500000007450581        2.0761226125527301     
   9.0500000007450581        2.1414851809015327     
   9.5500000007450581        2.2298585736690328     
