0.1	4.074951583013406
0.2	3.074626541710038
0.30000000000000004	2.641529570474158
0.4	2.3895235396929633
0.5	2.221879454563576
0.6	2.1014089710166814
0.7000000000000001	2.01038329873271
0.8	1.9391481233034582
0.9	1.8819435808220293
1.	1.8350957873597258
1.1	1.7961382584229935
1.2000000000000002	1.763346754278432
1.3000000000000003	1.7354756060364749
1.4000000000000001	1.7116000569546665
1.5000000000000002	1.6910176675938688
1.6	1.6731843216588387
1.7000000000000002	1.6576713530522986
1.8000000000000003	1.6441360289208815
1.9000000000000001	1.6323007397671583
2.	1.6219380189763366
2.1	1.6128595577378628
2.2	1.6049080159274085
2.3000000000000003	1.5979508263736593
2.4000000000000004	1.5918754442582268
2.5000000000000004	1.586585660197053
2.6	1.5819987070675665
2.7	1.578042966644764
2.8000000000000003	1.574656134685478
2.9000000000000004	1.5717837405251986
3.0000000000000004	1.5693779422754555
3.1	1.5673965405527135
3.2	1.5658021641758992
3.3000000000000003	1.564561594347451
3.4000000000000004	1.5636452001666012
3.5000000000000004	1.5630264645298586
3.6	1.5626815838572397
3.7	1.5625891284794875
3.8000000000000003	1.5627297530077697
3.9000000000000004	1.5630859492241853
4.	1.5636418315601484
4.1	1.5643829546664265
4.2	1.5652961533862653
4.3	1.5663694044170056
4.3999999999999995	1.5675917055156592
4.5	1.568952969797539
4.6	1.5704439329603412
4.7	1.5720560716153822
4.8	1.573781531198797
4.9	1.5756130621672932
5.	1.577543963384808
5.1	1.579568031766689
5.2	1.5816795173853782
5.3	1.5838730833556602
5.4	1.5861437699135794
5.5	1.5884869621841695
5.6	1.5908983612017138
5.7	1.5933739578045036
5.8	1.5959100090756633
5.9	1.5985030170439762
6.	1.601149709394942
6.1	1.603847021973491
6.2	1.6065920828865967
6.3	1.6093821980372878
6.4	1.6122148379413466
6.5	1.6150876256961257
6.6	1.617998325984874
6.7	1.6209448350143143
6.8	1.6239251713072886
6.9	1.6269374671897499
7.	1.629979961117962
7.1	1.6330509903891242
7.2	1.6361489847387605
7.3	1.6392724601197621
7.4	1.6424200131750033
7.5	1.6455903160520997
7.6	1.64878211162046
7.7	1.6519941825919267
7.8	1.6552254534518112
7.9	1.6584748272601726
8.	1.6617412886137968
8.1	1.665023899251398
8.2	1.6683216925129944
8.3	1.6716338245519566
8.4	1.6749594687706217
8.5	1.6782978391372074
8.6	1.681648187883789
8.7	1.6850098033567467
8.8	1.6883820080082508
8.9	1.6917641565175923
9.	1.6951556340336364
9.1	1.6985558545285142
9.2	1.7019642592550066
9.3	1.7053803152999032
9.4	1.70880351422665
9.5	1.712233370800671
9.6	1.7156694217919088
9.700000000000001	1.7191112248487115
9.8	1.7225583574399626
9.9	1.7260104158568097
10.	1.7294669921152601
