   9.58847906E-03   5.07785240E-04   4.14114940E-04
   1.91769581E-02   4.16851661E-04   4.16806870E-04
   2.87654381E-02   4.27113642E-04   4.21349483E-04
   3.83539163E-02   4.15411982E-04   4.27828723E-04
   4.79423963E-02   4.29664651E-04   4.36370407E-04
   5.75308762E-02   4.68580780E-04   4.47144295E-04
   6.71193525E-02   4.16722760E-04   4.60372161E-04
   7.67078325E-02   4.88075340E-04   4.76337067E-04
   8.62963125E-02   4.91954735E-04   4.95397137E-04
   9.58847925E-02   5.40600216E-04   5.18001616E-04
  0.105473273       5.83570974E-04   5.44715207E-04
  0.115061752       4.72939864E-04   5.76247519E-04
  0.124650232       5.91091579E-04   6.13493554E-04
  0.134238705       6.88650529E-04   6.57586788E-04
  0.143827185       6.68978551E-04   7.09970598E-04
  0.153415665       7.29064457E-04   7.72491156E-04
  0.163004145       7.95528584E-04   8.47520074E-04
  0.172592625       8.97433958E-04   9.38108889E-04
  0.182181105       9.40228056E-04   1.04817457E-03
  0.191769585       1.03382196E-03   1.18269317E-03
  0.201358065       1.13414600E-03   1.34782691E-03
  0.210946545       1.41838694E-03   1.55078783E-03
  0.220535025       1.71799457E-03   1.79897342E-03
  0.230123505       1.81978534E-03   2.09741085E-03
  0.239711985       2.13338248E-03   2.44287821E-03
  0.249300465       2.60209176E-03   2.81312363E-03
  0.258888930       2.93128239E-03   3.15353018E-03
  0.268477410       3.05905589E-03   3.37529299E-03
  0.278065890       3.27703217E-03   3.38887563E-03
  0.287654370       3.16701108E-03   3.16727464E-03
  0.297242850       3.24696675E-03   2.77415104E-03
  0.306831330       2.53763516E-03   2.31670239E-03
  0.316419810       2.31617712E-03   1.88083900E-03
  0.326008290       1.93065871E-03   1.50817703E-03
  0.335596770       1.47380831E-03   1.20723178E-03
  0.345185250       1.10428093E-03   9.70692723E-04
  0.354773730       9.47955530E-04   7.86579680E-04
  0.364362210       7.68631289E-04   6.43274398E-04
  0.373950690       6.80160068E-04   5.31144673E-04
  0.383539170       5.53631864E-04   4.42708842E-04
  0.393127650       4.87508863E-04   3.72320355E-04
  0.402716130       3.85064661E-04   3.15761368E-04
  0.412304610       3.05058173E-04   2.69885699E-04
  0.421893090       2.71921454E-04   2.32337115E-04
  0.431481570       2.28517601E-04   2.01339295E-04
  0.441070050       2.08116893E-04   1.75542213E-04
  0.450658530       1.74306391E-04   1.53910951E-04
  0.460247010       1.66488899E-04   1.35644805E-04
  0.469835490       1.56118389E-04   1.20119083E-04
  0.479423970       1.25567210E-04   1.06841995E-04
  0.489012450       1.11995236E-04   9.54232892E-05
  0.498600930       1.04269049E-04   8.55507751E-05
  0.508189380       9.16841236E-05   7.69728649E-05
  0.517777860       7.93936706E-05   6.94852788E-05
  0.527366340       7.53892600E-05   6.29211791E-05
  0.536954820       7.32491608E-05   5.71433011E-05
  0.546543300       6.56515767E-05   5.20381182E-05
  0.556131780       5.71961500E-05   4.75111374E-05
  0.565720260       4.92792424E-05   4.34833528E-05
  0.575308740       4.69262850E-05   3.98883058E-05
  0.584897220       4.47022503E-05   3.66698550E-05
  0.594485700       3.82639300E-05   3.37803540E-05
  0.604074180       3.90979440E-05   3.11791991E-05
  0.613662660       3.43784450E-05   2.88316296E-05
  0.623251140       3.47195564E-05   2.67077776E-05
  0.632839620       2.98858267E-05   2.47818916E-05
  0.642428100       2.78924708E-05   2.30316837E-05
  0.652016580       2.60537163E-05   2.14377815E-05
  0.661605060       2.24494052E-05   1.99833248E-05
  0.671193540       2.23446004E-05   1.86535890E-05
  0.680782020       2.19240665E-05   1.74356428E-05
  0.690370500       1.81597170E-05   1.63181376E-05
  0.699958980       1.84208257E-05   1.52910779E-05
  0.709547460       1.79807284E-05   1.43456164E-05
  0.719135940       1.84888777E-05   1.34739312E-05
  0.728724420       1.50197593E-05   1.26690666E-05
  0.738312900       1.48431245E-05   1.19248452E-05
  0.747901380       1.48956524E-05   1.12357484E-05
  0.757489860       1.29780956E-05   1.05968493E-05
  0.767078340       1.39968915E-05   1.00037360E-05
  0.776666820       1.24290846E-05   9.45245029E-06
  0.786255300       1.09505272E-05   8.93943343E-06
  0.795843720       1.06598245E-05   8.46148214E-06
  0.805432260       9.69709254E-06   8.01570150E-06
  0.815020680       9.39713573E-06   7.59948625E-06
  0.824609220       9.03153614E-06   7.21046717E-06
  0.834197640       7.89338355E-06   6.84650604E-06
