  -5.0000000000000000        5.6146387454880351E-054   3.7720414934594902E-045
  -4.9900000002235174        7.9655598981112478E-054   5.0484168010286644E-045
  -4.9800000004470348        1.1295192838711083E-053   6.7538745460859088E-045
  -4.9700000006705523        1.6008618120126956E-053   9.0317065658060964E-045
  -4.9600000008940697        2.2677589651049934E-053   1.2072735701267245E-044
  -4.9500000011175871        3.2108705215955139E-053   1.6130974732541760E-044
  -4.9400000013411045        4.5439290987543343E-053   2.1544408384645396E-044
  -4.9300000015646219        6.4272197994207536E-053   2.8762562709016931E-044
  -4.9200000017881393        9.0865205067184178E-053   3.8383062953441677E-044
  -4.9100000020116568        1.2839701362063167E-052   5.1200089726159440E-044
  -4.9000000022351742        1.8134061612287517E-052   6.8268578467363436E-044
  -4.8900000024586916        2.5598711395466853E-052   9.0989240825852365E-044
  -4.8800000026822090        3.6118023309773523E-052   1.2122111298921422E-043
  -4.8700000029057264        5.0934576156360058E-052   1.6143047951766271E-043
  -4.8600000031292439        7.1793358810885524E-052   2.1488784492630320E-043
  -4.8500000033527613        1.0114366819665160E-051   2.8592834337357163E-043
  -4.8400000035762787        1.4242163960105069E-051   3.8029587052427204E-043
  -4.8300000037997961        2.0044540960480719E-051   5.0559765986258204E-043
  -4.8200000040233135        2.8196753095715532E-051   6.7190449220021546E-043
  -4.8100000042468309        3.9644682193228094E-051   8.9254285598452673E-043
  -4.8000000044703484        5.5712626447913634E-051   1.1851399981109316E-042
  -4.7900000046938658        7.8253753435225305E-051   1.5730020084077892E-042
  -4.7800000049173832        1.0985999507618131E-050   2.0869302902267019E-042
  -4.7700000051409006        1.5415471958958524E-050   2.7676148485004672E-042
  -4.7600000053644180        2.1620061685930761E-050   3.6687862130163291E-042
  -4.7500000055879354        3.0306786159139077E-050   4.8613646955002471E-042
  -4.7400000058114529        4.2462513049647526E-050   6.4389202191060555E-042
  -4.7300000060349703        5.9464032178156697E-050   8.5248535978792950E-042
  -4.7200000062584877        8.3231144968248510E-050   1.1281837984035493E-041
  -4.7100000064820051        1.1643947430650032E-049   1.4924226511187841E-041
  -4.7000000067055225        1.6281614053544123E-049   1.9734351032629032E-041
  -4.6900000069290400        2.2755036075804613E-049   2.6083923050171759E-041
  -4.6800000071525574        3.1786334819410006E-049   3.4462121997105881E-041
  -4.6700000073760748        4.4379891055862371E-049   4.5512444744618183E-041
  -4.6600000075995922        6.1931965423630708E-049   6.0081028398077247E-041
  -4.6500000078231096        8.6382614858564401E-049   7.9279991502171789E-041
  -4.6400000080466270        1.2042611684488264E-048   1.0457042570104627E-040
  -4.6300000082701445        1.6780228556634708E-048   1.3787108745071553E-040
  -4.6200000084936619        2.3369957028484658E-048   1.8170068731873946E-040
  -4.6100000087171793        3.2531254297241733E-048   2.3936408234898696E-040
  -4.6000000089406967        4.5261251268209604E-048   3.1519581325227838E-040
  -4.5900000091642141        6.2941219951529432E-048   4.1487851132580764E-040
  -4.5800000093877316        8.7483592580626747E-048   5.4585901354379848E-040
  -4.5700000096112490        1.2153487402944260E-047   7.1789193593944423E-040
  -4.5600000098347664        1.6875555351040855E-047   9.4374944195086524E-040
  -4.5500000100582838        2.3420603682321160E-047   1.2401476215970222E-039
  -4.5400000102818012        3.2487848350579649E-047   1.6289550693417835E-039
  -4.5300000105053186        4.5042933416927361E-047   2.1387689492370577E-039
  -4.5200000107288361        6.2418774232752008E-047   2.8069694060180674E-039
  -4.5100000109523535        8.6454311845845824E-047   3.6823963543636173E-039
  -4.5000000111758709        1.1968533328168242E-046   4.8288356976445869E-039
  -4.4900000113993883        1.6560676036003400E-046   6.3295577898122238E-039
