 -0.97500002384185791        51.106802808933537     
 -0.87500002235174179        190.63358058419061     
 -0.77500002086162567        250.51724297140225     
 -0.67500001937150955        271.05707245252228     
 -0.57500001788139343        295.55572523363401     
 -0.47500001639127731        301.70543147827965     
 -0.37500001490116119        299.58519333184137     
 -0.27500001341104507        296.14080661885413     
 -0.17500001192092896        291.56294383450057     
  -7.5000010430812836E-002   289.20238729413353     
   2.4999991059303284E-002   273.68940668602403     
  0.12499999254941940        281.55221808739270     
  0.22499999403953552        266.60183266507136     
  0.32499999552965164        262.82771546041363     
  0.42499999701976776        259.62445534133462     
  0.52499999850988388        235.42642665262790     
  0.62500000000000000        197.01578102296241     
  0.72500000149011612        171.16020657612953     
  0.82500000298023224        118.99885419383600     
  0.92500000447034836        50.502515624199113     
