   5.0000002374872565E-004   1.0008996272824593       0.99770140224977422     
   5.0000002374872565E-002   1.0435725874176598       0.89060257284386468     
  0.10000000474974513        1.0830143369276413       0.79453264510421662     
  0.15000000712461770        1.1188637636258976       0.70910430674698510     
  0.20000000949949026        1.1512468655458090       0.63303955486022945     
  0.25000001187436283        1.1803185173871591       0.56525516476612347     
  0.30000001424923539        1.2062544826274999       0.50481906026889733     
  0.35000001662410796        1.2292442729747086       0.45091965766467584     
  0.40000001899898052        1.2494849791048788       0.40284391061025837     
  0.45000002137385309        1.2671761113315159       0.35996122821225851     
  0.50000002374872565        1.2825154246914328       0.32171138337916316     
  0.55000002612359822        1.2956956587403730       0.28759515406596359     
  0.60000002849847078        1.3069020954049391       0.25716685763644365     
  0.65000003087334335        1.3163108251259097       0.23002821829664641     
  0.70000003324821591        1.3240876087712643       0.20582319485861442     
  0.75000003562308848        1.3303872272316877       0.18423352105639432     
  0.80000003799796104        1.3353532195868048       0.16497479347711252     
  0.85000004037283361        1.3391179221702885       0.14779299661604930     
  0.90000004274770617        1.3418027332371383       0.13246138997935319     
  0.95000004512257874        1.3435185401923155       0.11877770492970065     
   1.0000000474974513        1.3443662578057149       0.10656161344201653     
   1.0500000498723239        1.3444374361358173        9.5652440040883718E-002
   1.1000000522471964        1.3438149058457967        8.5907093889011660E-002
   1.1500000546220690        1.3425734361974020        7.7198201580822218E-002
   1.2000000569969416        1.3407803873165680        6.9412423506569093E-002
   1.2500000593718141        1.3384963434593951        6.2448938224224662E-002
   1.3000000617466867        1.3357757181109902        5.6218080438935461E-002
   1.3500000641215593        1.3326673249722574        5.0640119140306986E-002
   1.4000000664964318        1.3292149113744063        4.5644163297883220E-002
   1.4500000688713044        1.3254576525394821        4.1167183323382324E-002
   1.5000000712461770        1.3214306064934942        3.7153137300832709E-002
   1.5500000736210495        1.3171651304365877        3.3552191770614442E-002
   1.6000000759959221        1.3126892600660629        3.0320027628715572E-002
   1.6500000783707947        1.3080280538022897        2.7417222462033784E-002
   1.7000000807456672        1.3032039041411378        2.4808701376809430E-002
   1.7500000831205398        1.2982368184948285        2.2463249083224300E-002
   1.8000000854954123        1.2931446719220814        2.0353076669090007E-002
   1.8500000878702849        1.2879434341163127        1.8453437125208225E-002
   1.9000000902451575        1.2826473729392536        1.6742284271814057E-002
   1.9500000926200300        1.2772692366734131        1.5199970278334347E-002
   2.0000000949949026        1.2718204170330041        1.3808977467502148E-002
   2.0500000973697752        1.2663110948285341        1.2553680550604039E-002
   2.1000000997446477        1.2607503700322353        1.1420135854930439E-002
   2.1500001021195203        1.2551463778445804        1.0395894479477318E-002
   2.2000001044943929        1.2495063922198852        9.4698366530559658E-003
   2.2500001068692654        1.2438369181734648        8.6320248728272951E-003
   2.3000001092441380        1.2381437740655263        7.8735736735796036E-003
   2.3500001116190106        1.2324321649386056        7.1865341214883980E-003
   2.4000001139938831        1.2267067478761837        6.5637913432341644E-003
   2.4500001163687557        1.2209716902501966        5.9989735946908073E-003
   2.5000001187436283        1.2152307216340326        5.4863715452717629E-003
   2.5500001211185008        1.2094871800750855        5.0208666066095670E-003
   2.6000001234933734        1.2037440533463668        4.5978672695571885E-003
   2.6500001258682460        1.1980040157294791        4.2132525333759179E-003
   2.7000001282431185        1.1922694608210374        3.8633216170908366E-003
   2.7500001306179911        1.1865425308005320        3.5447492368677089E-003
   2.8000001329928637        1.1808251425493608        3.2545458162625204E-003
   2.8500001353677362        1.1751190109676004        2.9900220695453401E-003
   2.9000001377426088        1.1694256697966408        2.7487574631036311E-003
   2.9500001401174814        1.1637464902215295        2.5285721171687948E-003
   3.0000001424923539        1.1580826974963923        2.3275017606582482E-003
   3.0500001448672265        1.1524353858091991        2.1437753965618408E-003
   3.1000001472420990        1.1468055315780332        1.9757953747159204E-003
   3.1500001496169716        1.1411940053496223        1.8221196036128798E-003
   3.2000001519918442        1.1356015824519126        1.6814456636300447E-003
   3.2500001543667167        1.1300289525355469        1.5525966112082002E-003
   3.3000001567415893        1.1244767281241923        1.4345082874899601E-003
   3.3500001591164619        1.1189454522803393        1.3262179661152158E-003
   3.4000001614913344        1.1134356054814012        1.2268541935945344E-003
   3.4500001638662070        1.1079476117905176        1.1356276922323803E-003
   3.5000001662410796        1.1024818443971234        1.0518232102067024E-003
   3.5500001686159521        1.0970386305941440        9.7479221635555211E-004
   3.6000001709908247        1.0916182562513486        9.0394634867413122E-004
   3.6500001733656973        1.0862209698378846        8.3875153566228882E-004
   3.7000001757405698        1.0808469860412639        7.7872271863753894E-004
   3.7500001781154424        1.0754964890249368        7.2341911107829326E-004
   3.8000001804903150        1.0701696353620296        6.7243993810608559E-004
   3.8500001828651875        1.0648665566787969        6.2542060545978605E-004
   3.9000001852400601        1.0595873620376999        5.8202925285233528E-004
   3.9500001876149327        1.0543321400868655        5.4196365151332171E-004
   4.0000001899898052        1.0491009609998119        5.0494841008131089E-004
   4.0500001923646778        1.0438938782267653        4.7073245688181642E-004
   4.1000001947395504        1.0387109300766955        4.3908677006657766E-004
   4.1500001971144229        1.0335521411471336        4.0980233014697309E-004
   4.2000001994892955        1.0284175236170590        3.8268827217271460E-004
   4.2500002018641680        1.0233070784165710        3.5757021722517728E-004
   4.3000002042390406        1.0182207962855745        3.3428876504688145E-004
   4.3500002066139132        1.0131586587325192        3.1269813154499103E-004
   4.4000002089887857        1.0081206389030233        2.9266491661381321E-004
   4.4500002113636583        1.0031067023672489        2.7406698924278117E-004
   4.5000002137385309       0.99811680783395562        2.5679247823307851E-004
   4.5500002161134034       0.99315090779838533        2.4073885805636419E-004
   4.6000002184882760       0.98820894913036628        2.2581212046928219E-004
   4.6500002208631486       0.98329087360841838        2.1192602346203576E-004
   4.7000002232380211       0.97839661840502679        1.9900140998106066E-004
   4.7500002256128937       0.97352611652775967        1.8696558963607926E-004
   4.8000002279877663       0.96867929722041912        1.7575177729060146E-004
   4.8500002303626388       0.96385608632801023        1.6529858305117665E-004
   4.9000002327375114       0.95905640662893810        1.5554954872229324E-004
   4.9500002351123840       0.95428017813749899        1.4645272628778381E-004
   5.0000002374872565       0.94952731837944582        1.3796029442216789E-004
   5.0500002398621291       0.94479774264311944        1.3002820943207582E-004
   5.1000002422370017       0.94009136420841410        1.2261588738367025E-004
   5.1500002446118742       0.93540809455560292        1.1568591449119512E-004
   5.2000002469867468       0.93074784355588058        1.0920378312833177E-004
   5.2500002493616194       0.92611051964528235        1.0313765108137635E-004
   5.3000002517364919       0.92149602998349134        9.7458121894483372E-005
   5.3500002541113645       0.91690428059888995        9.2138044365067844E-005
   5.4000002564862370       0.91233517652110363        8.7152329434397061E-005
   5.4500002588611096       0.90778862190214871        8.2477782886597052E-005
   5.5000002612359822       0.90326452012719538        7.8092952420709882E-005
   5.5500002636108547       0.89876277391587500        7.3977987796796765E-005
   5.6000002659857273       0.89428328541495927        7.0114512879948092E-005
   5.6500002683605999       0.88982595628317085        6.6485508516813183E-005
   5.7000002707354724       0.88539068776880836        6.3075205279146534E-005
   5.7500002731103450       0.88097738078082022        5.9868985198990107E-005
   5.8000002754852176       0.87658593595388656        5.6853291701458126E-005
   5.8500002778600901       0.87221625370802669        5.4015547014558159E-005
   5.9000002802349627       0.86786823430320392        5.1344076401856855E-005
   5.9500002826098353       0.86354177788935238        4.8828038623793787E-005
   6.0000002849847078       0.85923678455221952        4.6457362087701530E-005
   6.0500002873595804       0.85495315435537078        4.4222686195673550E-005
   6.1000002897344530       0.85069078737868575        4.2115307443845758E-005
