   5.0000000745058060E-002   6.2993446758651643     
  0.55000000074505806        2.3423358158276186     
   1.0500000007450581        2.0754245575703645     
   1.5500000007450581        1.9783564300225116     
   2.0500000007450581        1.9691566052549188     
   2.5500000007450581        2.0391785084860166     
   3.0500000007450581        2.0756339775650741     
   3.5500000007450581        2.3210541763652381     
   4.0500000007450581        2.4519281030590845     
   4.5500000007450581        2.5809822497989026     
   5.0500000007450581        2.8010593942392861     
   5.5500000007450581        3.2227141235873913     
   6.0500000007450581        3.3875849794224031     
   6.5500000007450581        3.7918653542094218     
   7.0500000007450581        4.2827281168091851     
   7.5500000007450581        4.6642790121703985     
   8.0500000007450581        5.1720677493425757     
   8.5500000007450581        5.5757893691437097     
   9.0500000007450581        6.3803133438197239     
   9.5500000007450581        7.0399058321570154     
