 -0.94999998807907104        29.161889263308694     
 -0.84999998658895493        82.024337927890883     
 -0.74999998509883881        123.96280076843617     
 -0.64999998360872269        140.91985914006469     
 -0.54999998211860657        157.92907911037588     
 -0.44999998062849045        171.48347536796291     
 -0.34999997913837433        166.34130049786518     
 -0.24999997764825821        161.16242172869468     
 -0.14999997615814209        162.12883890428080     
  -4.9999974668025970E-002   157.51566722081967     
   5.0000026822090149E-002   148.22525415551510     
  0.15000002831220627        144.01502556187441     
  0.25000002980232239        129.96697381675799     
  0.35000003129243851        126.89534089435389     
  0.45000003278255463        118.64398650280074     
  0.55000003427267075        104.68184345551411     
  0.65000003576278687        80.836673157893841     
  0.75000003725290298        60.819007063582610     
  0.85000003874301910        41.927746840815999     
  0.95000004023313522        14.529953232942498     
